Size,Type,Stages,Class,Style,Code,Cv_design,l,w,lw,A,n0,Ah,St,Stroke,Deadlift,l/w,dH,Rows,s1_d,s2_d,s3_d,s4_d,s1_dP,s2_dP,s3_dP,s4_dP,Arrangement,alpha,rowGap
40,H,1,060,E,CU-40-060-1001-H-E,10392,15,15,0.04712389,0.000176715,1192,-4.85,0.3,434,26.3,1,15,32,15,-,-,,1,-,-,,8/8/8/8/8/12/12/12/12/16/16/16/20/20/24/24/28/28/32/36/40/44/48/52/60/64/72/80/88/96/100/100/,0.7518,-2.33
40,H,1,060,Q,CU-40-060-1001-H-Q,19080.3,15,15,0.04712389,0.000176715,2460,-4.85,0.3,434,26.3,1,15,32,15,-,-,,1,-,-,,8/12/16/20/28/36/44/52/56/64/72/80/84/92/96/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100,0.7518,-2.33
40,H,2,060,L,CU-40-060-2001-H-L,8901.3,16,16,0.050265482,0.000201062,1520,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,,0.7,5.75
40,H,2,060,L,CB-40-060-2001-H-L,7964.3,16,16,0.050265482,0.000201062,1360,-4.85,0.3,434,55.7,1,16,17,16,16,-,,0.5,0.5,-,,,0.7,6.64
40,H,2,060,E,CU-40-060-2001-H-E,3579.1,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,8/8/8/8/12/12/16/16/20/24/28/32/36/44/52/60/72/80/80/,0.7,5.75
40,H,2,060,Q,CU-40-060-2001-H-Q,6786.3,16,16,0.050265482,0.000201062,1168,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,8/12/20/32/40/52/60/68/76/80/80/80/80/80/80/80/80/80/80,0.7,5.75
40,H,3,060,L,CU-40-060-3001-H-L,6885.3,16,16,0.050265482,0.000201062,1440,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,,0.7,7.03
40,H,3,060,L,CB-40-060-3001-H-L,6120.2,16,16,0.050265482,0.000201062,1280,-4.85,0.3,434,55.7,1,14,16,16,16,16,,0.334,0.332,0.334,,,0.7,6.64
40,H,3,060,E,CU-40-060-3001-H-E,3055.1,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,4/8/8/12/12/16/16/20/24/28/32/40/44/52/64/76/80/80,0.7,7.03
40,H,3,060,Q,CU-40-060-3001-H-Q,5256.3,16,16,0.050265482,0.000201062,1108,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,8/12/20/32/44/56/64/72/80/80/80/80/80/80/80/80/80/80,0.7,5.72
40,H,4,060,L,CU-40-060-4001-H-L,6294.1,16,16,0.050265482,0.000201062,1520,-4.85,0.3,434,26.5,1,16,19,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,5.75
40,H,4,060,L,CB-40-060-4001-H-L,5631.5,16,16,0.050265482,0.000201062,1360,-4.85,0.3,434,55.7,1,16,17,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,6.64
40,H,4,060,E,CU-40-060-4001-H-E,2530.8,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,19,16,16,16,16,0.25,0.25,0.25,0.25,8/8/8/8/12/12/16/16/20/24/28/32/36/44/52/60/72/80/80,0.7,5.75
40,H,4,060,Q,CU-40-060-4001-H-Q,4798.6,16,16,0.050265482,0.000201062,1168,-4.85,0.3,434,26.5,1,16,19,16,16,16,16,0.25,0.25,0.25,0.25,8/12/20/32/40/52/60/68/76/80/80/80/80/80/80/80/80/80/80,0.7,5.75
40,S,1,090,L,CB-40-090-1001-S-L,25810,352,40,0.829663706,0.01392512,44,-4.85,0.3,434,55.8,8.8,67.13621385,-,-,-,-,,1,-,-,,,0.65,22.12
40,S,1,090,L,CU-40-090-1001-S-L,28032,385,40,0.895663706,0.0152306,44,-4.85,0.3,434,26.5,9.625,68.01927954,-,-,-,-,,1,-,-,,,0.65,22.12
40,H,1,090,L,CU-40-090-1001-H-L,27532,15,15,0.04712389,0.000176715,3200,-4.85,0.3,434,26.5,1,15,32,15,-,-,,1,-,-,,,0.7518,-2.33
40,H,1,090,L,CB-40-090-1001-H-L,23452,15,15,0.04712389,0.000176715,3000,-4.85,0.3,434,55.8,1,15,30,15,-,-,,1,-,-,,,0.7518,-2.47
40,H,1,090,E,CU-40-090-1001-H-E,9245.4,15,15,0.04712389,0.000176715,1192,-4.85,0.3,434,26.5,1,15,32,15,-,-,,1,-,-,,8/8/8/8/8/12/12/12/12/16/16/16/20/20/24/24/28/28/32/36/40/44/48/52/60/64/72/80/88/96/100/100/,0.7518,-2.33
40,H,1,090,Q,CU-40-090-1001-H-Q,19080.3,15,15,0.04712389,0.000176715,2460,-4.85,0.3,434,26.5,1,15,32,15,-,-,,1,-,-,,8/12/16/20/28/36/44/52/56/64/72/80/84/92/96/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100,0.7518,-2.33
40,H,2,090,L,CU-40-090-2001-H-L,8901.3,16,16,0.050265482,0.000201062,1520,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,,0.7,5.75
40,H,2,090,L,CB-40-090-2001-H-L,7964.3,16,16,0.050265482,0.000201062,1360,-4.85,0.3,434,55.7,1,16,19,16,16,-,,0.5,0.5,-,,,0.7,6.64
40,H,2,090,E,CU-40-090-2001-H-E,3579.1,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,8/8/8/8/12/12/16/16/20/24/28/32/36/44/52/60/72/80/80/,0.7,5.75
40,H,2,090,Q,CU-40-090-2001-H-Q,6786.3,16,16,0.050265482,0.000201062,1168,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,8/12/20/32/40/52/60/68/76/80/80/80/80/80/80/80/80/80/80,0.7,5.75
40,H,3,090,L,CU-40-090-3001-H-L,6885.3,16,16,0.050265482,0.000201062,1440,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,,0.7,7.03
40,H,3,090,L,CB-40-090-3001-H-L,6120.2,16,16,0.050265482,0.000201062,1280,-4.85,0.3,434,55.7,1,14,16,16,16,16,,0.334,0.332,0.334,,,0.7,6.64
40,H,3,090,E,CU-40-090-3001-H-E,3055.1,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,4/8/8/12/12/16/16/20/24/28/32/40/44/52/64/76/80/80,0.7,7.03
40,H,3,090,Q,CU-40-090-3001-H-Q,5256.3,16,16,0.050265482,0.000201062,1108,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,8/12/20/32/44/56/64/72/80/80/80/80/80/80/80/80/80/80,0.7,5.72
40,H,4,090,L,CU-40-090-4001-H-L,6294.1,16,16,0.050265482,0.000201062,1520,-4.85,0.3,434,26.5,1,16,19,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,5.75
40,H,4,090,L,CB-40-090-4001-H-L,5631.5,16,16,0.050265482,0.000201062,1360,-4.85,0.3,434,55.7,1,16,17,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,6.64
40,H,4,090,E,CU-40-090-4001-H-E,2530.8,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,19,16,16,16,16,0.25,0.25,0.25,0.25,8/8/8/8/12/12/16/16/20/24/28/32/36/44/52/60/72/80/80,0.7,5.75
40,H,4,090,Q,CU-40-090-4001-H-Q,4798.6,16,16,0.050265482,0.000201062,1168,-4.85,0.3,434,26.5,1,16,19,16,16,16,16,0.25,0.25,0.25,0.25,8/12/20/32/40/52/60/68/76/80/80/80/80/80/80/80/80/80/80,0.7,5.75
42,S,1,015,L,CB-42-015-1001-S-L,27560,315,40,0.755663706,0.0124614,52,-4.85,0.3,390,51.2,7.875,65.96267572,-,-,-,-,,1,-,-,,,0.65,18
42,S,1,015,L,CU-42-015-1001-S-L,29946,345,40,0.815663706,0.0136482,52,-4.85,0.3,390,23.7,8.625,66.93052491,-,-,-,-,,1,-,-,,,0.65,18
42,H,1,015,L,CU-42-015-1001-H-L,31680,15,15,0.04712389,0.000176715,3348,-4.85,0.3,390,23.7,1,15,31,15,-,-,,1,-,-,,,0.91,-3.29
42,H,1,015,L,CB-42-015-1001-H-L,29636,15,15,0.04712389,0.000176715,3132,-4.85,0.3,390,51.2,1,15,29,15,-,-,,1,-,-,,,0.91,-3.44
42,H,1,015,E,CU-42-015-1001-H-E,11453.8,15,15,0.04712389,0.000176715,1220,-4.85,0.3,390,23.7,1,15,31,15,-,-,,1,-,-,,8/8/8/8/12/12/12/12/16/16/16/20/20/24/24/28/32/32/36/40/44/48/56/60/68/72/80/92/100/108/108/,0.91,-3.29
42,H,1,015,Q,CU-42-015-1001-H-Q,24109.3,15,15,0.04712389,0.000176715,2568,-4.85,0.3,390,23.7,1,15,31,15,-,-,,1,-,-,,12/12/16/24/32/40/48/56/64/72/80/88/96/100/104/108/108/108/108/108/108/108/108/108/108/108/104/108/108/108/108,0.91,-3.29
42,H,2,015,L,CU-42-015-2001-H-L,9159,16,16,0.050265482,0.000201062,1564,-4.85,0.3,390,23.8,1,16,17,16,16,-,,0.5,0.5,-,,,0.7,5.89
42,H,2,015,L,CB-42-015-2001-H-L,8081.4,16,16,0.050265482,0.000201062,1380,-4.85,0.3,390,51.1,1,16,15,16,16,-,,0.5,0.5,-,,,0.7,7.06
42,H,2,015,E,CU-42-015-2001-H-E,3323.4,16,16,0.050265482,0.000201062,572,-4.85,0.3,390,23.8,1,16,17,16,16,-,,0.5,0.5,-,,8/8/8/12/12/16/16/20/24/28/32/40/48/56/68/84/92/,0.7,5.89
42,H,2,015,Q,CU-42-015-2001-H-Q,6995.4,16,16,0.050265482,0.000201062,1204,-4.85,0.3,390,23.8,1,16,17,16,16,-,,0.5,0.5,-,,8/16/28/40/52/68/76/88/92/92/92/92/92/92/92/92/92,0.7,5.89
42,H,3,015,L,CU-42-015-3001-H-L,7038.3,16,16,0.050265482,0.000201062,1472,-4.85,0.3,390,23.8,1,16,16,16,16,16,,0.334,0.332,0.334,,,0.7,7.35
42,H,3,015,L,CB-42-015-3001-H-L,6158.5,16,16,0.050265482,0.000201062,1288,-4.85,0.3,390,51.1,1,16,14,16,16,16,,0.334,0.332,0.334,,,0.7,7.06
42,H,3,015,E,CU-42-015-3001-H-E,3150,16,16,0.050265482,0.000201062,632,-4.85,0.3,390,23.8,1,16,16,16,16,16,,0.334,0.332,0.334,,4/8/12/12/16/20/20/28/32/40/48/56/68/84/92/92,0.7,7.35
42,H,3,015,Q,CU-42-015-3001-H-Q,5332.2,16,16,0.050265482,0.000201062,1124,-4.85,0.3,390,23.8,1,16,16,16,16,16,,0.334,0.332,0.334,,8/16/28/44/56/68/80/88/92/92/92/92/92/92/92/92,0.7,7.35
42,H,4,015,L,CU-42-015-4001-H-L,6095.4,16,16,0.050265482,0.000201062,1472,-4.85,0.3,390,23.8,1,16,16,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,7.35
42,H,4,015,L,CB-42-015-4001-H-L,5333.4,16,16,0.050265482,0.000201062,1288,-4.85,0.3,390,51.1,1,16,14,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,7.06
42,H,4,015,E,CU-42-015-4001-H-E,2333.6,16,16,0.050265482,0.000201062,568,-4.85,0.3,390,23.8,1,16,16,16,16,16,16,0.25,0.25,0.25,0.25,8/8/8/12/12/16/20/24/28/32/40/48/60/72/88/92,0.7,7.35
42,H,4,015,Q,CU-42-015-4001-H-Q,4617.8,16,16,0.050265482,0.000201062,1124,-4.85,0.3,390,23.8,1,16,16,16,16,16,16,0.25,0.25,0.25,0.25,8/16/28/44/56/68/80/88/92/92/92/92/92/92/92/92,0.7,7.35
42,S,1,030,L,CB-42-030-1001-S-L,27560,315,40,0.755663706,0.0124614,52,-4.85,0.3,390,51.2,7.875,65.96267572,-,-,-,-,,1,-,-,,,0.65,18
42,S,1,030,L,CU-42-030-1001-S-L,29946,345,40,0.815663706,0.0136482,52,-4.85,0.3,390,23.7,8.625,66.93052491,-,-,-,-,,1,-,-,,,0.65,18
42,H,1,030,L,CU-42-030-1001-H-L,31680,15,15,0.04712389,0.000176715,3348,-4.85,0.3,390,23.7,1,15,31,15,-,-,,1,-,-,,,0.91,-3.29
42,H,1,030,L,CB-42-030-1001-H-L,29636,15,15,0.04712389,0.000176715,3132,-4.85,0.3,390,51.2,1,15,29,15,-,-,,1,-,-,,,0.91,-3.44
42,H,1,030,E,CU-42-030-1001-H-E,11453.8,15,15,0.04712389,0.000176715,1220,-4.85,0.3,390,23.7,1,15,31,15,-,-,,1,-,-,,8/8/8/8/12/12/12/12/16/16/16/20/20/24/24/28/32/32/36/40/44/48/56/60/68/72/80/92/100/108/108/,0.91,-3.29
42,H,1,030,Q,CU-42-030-1001-H-Q,24109.3,15,15,0.04712389,0.000176715,2568,-4.85,0.3,390,23.7,1,15,31,15,-,-,,1,-,-,,12/12/16/24/32/40/48/56/64/72/80/88/96/100/104/108/108/108/108/108/108/108/108/108/108/108/104/108/108/108/108,0.91,-3.29
42,H,2,030,L,CU-42-030-2001-H-L,9159,16,16,0.050265482,0.000201062,1564,-4.85,0.3,390,23.8,1,16,17,16,16,-,,0.5,0.5,-,,,0.7,5.89
42,H,2,030,L,CB-42-030-2001-H-L,8081.4,16,16,0.050265482,0.000201062,1380,-4.85,0.3,390,51.1,1,16,15,16,16,-,,0.5,0.5,-,,,0.7,7.06
42,H,2,030,E,CU-42-030-2001-H-E,3323.4,16,16,0.050265482,0.000201062,572,-4.85,0.3,390,23.8,1,16,17,16,16,-,,0.5,0.5,-,,8/8/8/12/12/16/16/20/24/28/32/40/48/56/68/84/92/,0.7,5.89
42,H,2,030,Q,CU-42-030-2001-H-Q,6995.4,16,16,0.050265482,0.000201062,1204,-4.85,0.3,390,23.8,1,16,17,16,16,-,,0.5,0.5,-,,8/16/28/40/52/68/76/88/92/92/92/92/92/92/92/92/92,0.7,5.89
42,H,3,030,L,CU-42-030-3001-H-L,7038.3,16,16,0.050265482,0.000201062,1472,-4.85,0.3,390,23.8,1,16,16,16,16,16,,0.334,0.332,0.334,,,0.7,7.35
42,H,3,030,L,CB-42-030-3001-H-L,6158.5,16,16,0.050265482,0.000201062,1288,-4.85,0.3,390,51.1,1,16,14,16,16,16,,0.334,0.332,0.334,,,0.7,7.06
42,H,3,030,E,CU-42-030-3001-H-E,3150,16,16,0.050265482,0.000201062,632,-4.85,0.3,390,23.8,1,16,16,16,16,16,,0.334,0.332,0.334,,4/8/12/12/16/20/20/28/32/40/48/56/68/84/92/92,0.7,7.35
42,H,3,030,Q,CU-42-030-3001-H-Q,5332.2,16,16,0.050265482,0.000201062,1124,-4.85,0.3,390,23.8,1,16,16,16,16,16,,0.334,0.332,0.334,,8/16/28/44/56/68/80/88/92/92/92/92/92/92/92/92,0.7,7.35
42,H,4,030,L,CU-42-030-4001-H-L,6095.4,16,16,0.050265482,0.000201062,1472,-4.85,0.3,390,23.8,1,16,16,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,7.35
42,H,4,030,L,CB-42-030-4001-H-L,5333.4,16,16,0.050265482,0.000201062,1288,-4.85,0.3,390,51.1,1,16,14,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,7.06
42,H,4,030,E,CU-42-030-4001-H-E,2333.6,16,16,0.050265482,0.000201062,568,-4.85,0.3,390,23.8,1,16,16,16,16,16,16,0.25,0.25,0.25,0.25,8/8/8/12/12/16/20/24/28/32/40/48/60/72/88/92,0.7,7.35
42,H,4,030,Q,CU-42-030-4001-H-Q,4617.8,16,16,0.050265482,0.000201062,1124,-4.85,0.3,390,23.8,1,16,16,16,16,16,16,0.25,0.25,0.25,0.25,8/16/28/44/56/68/80/88/92/92/92/92/92/92/92/92,0.7,7.35
42,S,1,060,L,CB-42-060-1001-S-L,26012,355,40,0.835663706,0.0140438,44,-4.85,0.3,434,55.6,8.875,67.2222565,-,-,-,-,,1,-,-,,,0.65,
42,S,1,060,L,CU-42-060-1001-S-L,28032,385,40,0.895663706,0.0152306,44,-4.85,0.3,434,26.3,9.625,68.01927954,-,-,-,-,,1,-,-,,,0.65,
42,H,1,060,L,CU-42-060-1001-H-L,28403,15,15,0.04712389,0.000176715,3400,-4.85,0.3,434,26.3,1,15,34,15,-,-,,1,-,-,,,0.8034,-3.1
42,H,1,060,L,CB-42-060-1001-H-L,25896.8,15,15,0.04712389,0.000176715,3100,-4.85,0.3,434,55.6,1,15,31,15,-,-,,1,,,,,0.8034,-3.28
42,H,1,060,E,CU-42-060-1001-H-E,10742,15,15,0.04712389,0.000176715,1196,-4.85,0.3,434,26.3,1,15,34,15,-,-,,1,-,-,,8/8/8/8/8/12/12/12/12/16/16/16/20/20/20/24/24/28/32/32/36/40/44/48/52/56/64/68/76/84/92/100/100/100/,0.8034,-3.1
42,H,1,060,Q,CU-42-060-1001-H-Q,21583.4,15,15,0.04712389,0.000176715,2604,-4.85,0.3,434,26.3,1,15,34,15,-,-,,1,,,,8/8/12/20/24/32/40/48/52/60/68/76/80/88/92/96/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100,0.8034,-3.1
42,H,2,060,L,CU-42-060-2001-H-L,8901.3,16,16,0.050265482,0.000201062,1520,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,,0.7,5.75
42,H,2,060,L,CB-42-060-2001-H-L,7964.3,16,16,0.050265482,0.000201062,1360,-4.85,0.3,434,55.7,1,16,17,16,16,-,,0.5,0.5,-,,,0.7,6.64
42,H,2,060,E,CU-42-060-2001-H-E,3579.1,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,8/8/8/8/12/12/16/16/20/24/28/32/36/44/52/60/72/80/80/,0.7,5.75
42,H,2,060,Q,CU-42-060-2001-H-Q,6786.3,16,16,0.050265482,0.000201062,1168,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,8/12/20/32/40/52/60/68/76/80/80/80/80/80/80/80/80/80/80,0.7,5.75
42,H,3,060,L,CU-42-060-3001-H-L,6885.3,16,16,0.050265482,0.000201062,1440,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,,0.7,7.03
42,H,3,060,L,CB-42-060-3001-H-L,6120.2,16,16,0.050265482,0.000201062,1280,-4.85,0.3,434,55.7,1,16,16,16,16,16,,0.334,0.332,0.334,,,0.7,6.64
42,H,3,060,E,CU-42-060-3001-H-E,3055.1,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,4/8/8/12/12/16/16/20/24/28/32/40/44/52/64/76/80/80,0.7,7.03
42,H,3,060,Q,CU-42-060-3001-H-Q,5256.3,16,16,0.050265482,0.000201062,1108,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,8/12/20/32/44/56/64/72/80/80/80/80/80/80/80/80/80/80,0.7,7.03
42,H,4,060,L,CU-42-060-4001-H-L,5962.9,16,16,0.050265482,0.000201062,1440,-4.85,0.3,434,26.5,1,16,18,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,7.03
42,H,4,060,L,CB-42-060-4001-H-L,5300.3,16,16,0.050265482,0.000201062,1280,-4.85,0.3,434,55.7,1,16,16,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,6.64
42,H,4,060,E,CU-42-060-4001-H-E,2317.1,16,16,0.050265482,0.000201062,564,-4.85,0.3,434,26.5,1,16,18,16,16,16,16,0.25,0.25,0.25,0.25,8/8/8/8/12/12/16/16/20/24/28/32/40/48/56/68/80/80,0.7,7.03
42,H,4,060,Q,CU-42-060-4001-H-Q,4552.1,16,16,0.050265482,0.000201062,1108,-4.85,0.3,434,26.5,1,16,18,16,16,16,16,0.25,0.25,0.25,0.25,8/12/20/32/44/56/64/72/80/80/80/80/80/80/80/80/80/80,0.7,7.03
42,S,1,090,L,CB-42-090-1001-S-L,26012,355,40,0.835663706,0.0140438,44,-4.85,0.3,434,55.8,8.875,67.2222565,-,-,-,-,,1,-,-,,,0.65,
42,S,1,090,L,CU-42-090-1001-S-L,28032,385,40,0.895663706,0.0152306,44,-4.85,0.3,434,26.5,9.625,68.01927954,-,-,-,-,,1,-,-,,,0.65,
42,H,1,090,L,CU-42-090-1001-H-L,28403,15,15,0.04712389,0.000176715,3400,-4.85,0.3,434,26.5,1,15,34,15,-,-,,1,-,-,,,0.8034,-3.1
42,H,1,090,L,CB-42-090-1001-H-L,25896.8,15,15,0.04712389,0.000176715,3100,-4.85,0.3,434,55.8,1,15,31,15,-,-,,1,,,,,0.8034,-3.28
42,H,1,090,E,CU-42-090-1001-H-E,10742,15,15,0.04712389,0.000176715,1196,-4.85,0.3,434,26.5,1,15,34,15,-,-,,1,-,-,,8/8/8/8/8/12/12/12/12/16/16/16/20/20/20/24/24/28/32/32/36/40/44/48/52/56/64/68/76/84/92/100/100/100/,0.8034,-3.1
42,H,1,090,Q,CU-42-090-1001-H-Q,21583.4,15,15,0.04712389,0.000176715,2604,-4.85,0.3,434,26.5,1,15,34,15,-,-,,1,,,,8/8/12/20/24/32/40/48/52/60/68/76/80/88/92/96/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100/100,0.8034,-3.1
42,H,2,090,L,CU-42-090-2001-H-L,8901.3,16,16,0.050265482,0.000201062,1520,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,,0.7,5.75
42,H,2,090,L,CB-42-090-2001-H-L,7964.3,16,16,0.050265482,0.000201062,1360,-4.85,0.3,434,55.7,1,16,17,16,16,-,,0.5,0.5,-,,,0.7,6.64
42,H,2,090,E,CU-42-090-2001-H-E,3579.1,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,8/8/8/8/12/12/16/16/20/24/28/32/36/44/52/60/72/80/80/,0.7,5.75
42,H,2,090,Q,CU-42-090-2001-H-Q,6786.3,16,16,0.050265482,0.000201062,1168,-4.85,0.3,434,26.5,1,16,19,16,16,-,,0.5,0.5,-,,8/12/20/32/40/52/60/68/76/80/80/80/80/80/80/80/80/80/80,0.7,5.75
42,H,3,090,L,CU-42-090-3001-H-L,6885.3,16,16,0.050265482,0.000201062,1440,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,,0.7,7.03
42,H,3,090,L,CB-42-090-3001-H-L,6120.2,16,16,0.050265482,0.000201062,1280,-4.85,0.3,434,55.7,1,16,17,16,16,16,,0.334,0.332,0.334,,,0.7,6.64
42,H,3,090,E,CU-42-090-3001-H-E,3055.1,16,16,0.050265482,0.000201062,616,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,4/8/8/12/12/16/16/20/24/28/32/40/44/52/64/76/80/80,0.7,7.03
42,H,3,090,Q,CU-42-090-3001-H-Q,5256.3,16,16,0.050265482,0.000201062,1108,-4.85,0.3,434,26.5,1,16,18,16,16,16,,0.334,0.332,0.334,,8/12/20/32/44/56/64/72/80/80/80/80/80/80/80/80/80/80,0.7,7.03
42,H,4,090,L,CU-42-090-4001-H-L,5962.9,16,16,0.050265482,0.000201062,1440,-4.85,0.3,434,26.5,1,16,18,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,7.03
42,H,4,090,L,CB-42-090-4001-H-L,5300.3,16,16,0.050265482,0.000201062,1280,-4.85,0.3,434,55.7,1,16,16,16,16,16,16,0.25,0.25,0.25,0.25,,0.7,6.64
42,H,4,090,E,CU-42-090-4001-H-E,2317.1,16,16,0.050265482,0.000201062,564,-4.85,0.3,434,26.5,1,16,18,16,16,16,16,0.25,0.25,0.25,0.25,8/8/8/8/12/12/16/16/20/24/28/32/40/48/56/68/80/80,0.7,7.03
42,H,4,090,Q,CU-42-090-4001-H-Q,4552.1,16,16,0.050265482,0.000201062,1108,-4.85,0.3,434,26.5,1,16,18,16,16,16,16,0.25,0.25,0.25,0.25,8/12/20/32/44/56/64/72/80/80/80/80/80/80/80/80/80/80,0.7,7.03
48,S,1,015,L,CB-48-015-1001-S-L,31140,360,40,0.845663706,0.0142416,52,-4.85,0.3,440,55.1,9,67.36294769,-,-,-,-,,1,-,-,,,0.65,26.46
48,S,1,015,L,CU-48-015-1001-S-L,33526,390,40,0.905663706,0.0154284,52,-4.85,0.3,440,26.6,9.75,68.14184954,-,-,-,-,,1,-,-,,,0.65,26.46
48,H,1,015,L,CU-48-015-1001-H-L,40748.4,20,20,0.062831853,0.000314159,2592,-4.85,0.3,440,26.6,1,20,24,20,-,-,,1,-,-,,,0.8504,-2.83
48,H,1,015,L,CB-48-015-1001-H-L,35654.8,20,20,0.062831853,0.000314159,2268,-4.85,0.3,440,55.1,1,20,21,20,-,-,,1,-,-,,,0.8504,-2.62
48,H,1,015,E,CU-48-015-1001-H-E,18529.5,20,20,0.062831853,0.000314159,1188,-4.85,0.3,440,26.6,1,20,23,20,-,-,,1,-,-,,8/12/12/12/16/16/20/20/24/28/32/36/40/48/52/60/68/80/92/104/120/136/152/,0.8504,-2.83
48,H,1,015,Q,CU-48-015-1001-H-Q,30633,20,20,0.062831853,0.000314159,1964,-4.85,0.3,440,26.6,1,20,24,20,-,-,,1,-,-,,8/12/20/32/40/52/64/72/84/92/100/104/108/108/108/108/108/108/108/104/104/104/108/108,0.8504,-2.83
48,H,2,015,L,CU-48-015-2001-H-L,12298,20,20,0.062831853,0.000314159,1344,-4.85,0.3,440,26.8,1,20,16,20,20,-,,0.5,0.5,-,,,0.7,6.21
48,H,2,015,L,CB-48-015-2001-H-L,10760.7,20,20,0.062831853,0.000314159,1176,-4.85,0.3,440,55.1,1,20,14,20,20,-,,0.5,0.5,-,,,0.7,6.06
48,H,2,015,E,CU-48-015-2001-H-E,4357.6,20,20,0.062831853,0.000314159,480,-4.85,0.3,440,26.8,1,20,16,20,20,-,,0.5,0.5,-,,8/8/8/8/12/12/16/20/24/28/32/40/48/60/72/84/,0.7,6.21
48,H,2,015,Q,CU-48-015-2001-H-Q,9441.5,20,20,0.062831853,0.000314159,1040,-4.85,0.3,440,26.8,1,20,16,20,20,-,,0.5,0.5,-,,8/16/28/40/52/64/76/84/84/84/84/84/84/84/84/84,0.7,6.21
48,H,3,015,L,CU-48-015-3001-H-L,9563.1,20,20,0.062831853,0.000314159,1280,-4.85,0.3,440,26.8,1,20,16,20,20,20,,0.334,0.332,0.334,,,0.7,6.21
48,H,3,015,L,CB-48-015-3001-H-L,8367.7,20,20,0.062831853,0.000314159,1120,-4.85,0.3,440,55.1,1,20,14,20,20,20,,0.334,0.332,0.334,,,0.7,6.06
48,H,3,015,E,CU-48-015-3001-H-E,4210.3,20,20,0.062831853,0.000314159,544,-4.85,0.3,440,26.8,1,20,16,20,20,20,,0.334,0.332,0.334,,4/8/8/12/12/16/20/24/28/32/40/48/60/72/80/80,0.7,6.21
48,H,3,015,Q,CU-48-015-3001-H-Q,7264.2,20,20,0.062831853,0.000314159,980,-4.85,0.3,440,26.8,1,20,16,20,20,20,,0.334,0.332,0.334,,8/16/24/36/48/60/72/76/80/80/80/80/80/80/80/80,0.7,6.21
48,H,4,015,L,CU-48-015-4001-H-L,8281.9,20,20,0.062831853,0.000314159,1280,-4.85,0.3,440,26.8,1,20,16,20,20,20,20,0.25,0.25,0.25,0.25,,0.7,6.21
48,H,4,015,L,CB-48-015-4001-H-L,7246.6,20,20,0.062831853,0.000314159,1120,-4.85,0.3,440,55.1,1,20,14,20,20,20,20,0.25,0.25,0.25,0.25,,0.7,6.06
